collected_at,collection_status,collection_note,chart_year,rank,movie_name,worldwide_gross_usd,domestic_gross_usd,domestic_share_pct,foreign_gross_usd,foreign_share_pct,domestic_release_date_from_group,domestic_opening_gross_from_group_usd,domestic_total_gross_from_group_usd,open_date,genre,rating,distributor,opening_gross_usd,opening_theaters,widest_release_theaters,running_time,source_chart_url,source_release_group_url,source_domestic_release_url
2026-04-14T16:06:15.862Z,success,,2025,30,Marty Supreme,179935727,96020307,53.4,83915420,46.6,"Dec 19, 2025",875000,96020307,,Drama|Sport,R,A24,875000,6,2887,2 hr 29 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3815133957/,https://www.boxofficemojo.com/release/rl1411612673/
2026-04-14T16:06:15.862Z,success,,2025,31,The SpongeBob Movie: Search for SquarePants,169011382,71068170,42,97943212,58,"Dec 19, 2025",15611344,71068170,"Dec 19, 2025",Adventure|Animation|Comedy|Family|Fantasy,PG,Paramount Pictures International,15611344,3557,3570,1 hr 28 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2659209733/,https://www.boxofficemojo.com/release/rl1743487745/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2025,32,Detective Conan: One-Eyed Flashback,166061012,,,166061012,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1870222085/,
2026-04-14T16:06:15.862Z,success,,2025,33,Chainsaw Man - The Movie: Reze Arc,162303404,43438461,26.8,118864943,73.2,"Oct 24, 2025",18030883,43438461,"Oct 24, 2025",Action|Adventure|Animation|Comedy|Fantasy|Romance|Thriller,R,Sony Pictures Releasing,18030883,3003,3003,1 hr 40 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2843366149/,https://www.boxofficemojo.com/release/rl3728441345/
2026-04-14T16:06:15.862Z,success,,2025,34,Elio,154291182,72987454,47.3,81303728,52.7,"Jun 20, 2025",20840667,72987454,"Jun 20, 2025",Adventure|Animation|Comedy|Drama|Family|Fantasy|Sci-Fi,PG,Walt Disney Studios Motion Pictures,20840667,3750,3750,1 hr 38 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr833769989/,https://www.boxofficemojo.com/release/rl1561428737/
2026-04-14T16:06:15.862Z,success,,2025,35,Freakier Friday,153176952,94186236,61.5,58990716,38.5,"Aug 8, 2025",28583167,94186236,"Aug 8, 2025",Comedy|Family|Fantasy,PG,Walt Disney Studios Motion Pictures,28583167,3975,3975,1 hr 50 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2305774341/,https://www.boxofficemojo.com/release/rl443908097/
2026-04-14T16:06:15.862Z,success,,2025,36,28 Years Later,151329249,70446897,46.6,80882352,53.4,"Jun 20, 2025",30002966,70446897,"Jun 20, 2025",Horror|Sci-Fi|Thriller,R,Sony Pictures Releasing,30002966,3444,3444,1 hr 55 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3194573573/,https://www.boxofficemojo.com/release/rl375947265/
2026-04-14T16:06:15.862Z,success,,2025,37,Dog Man,146049728,97970355,67.1,48079373,32.9,"Jan 31, 2025",36001940,97970355,"Jan 31, 2025",Action|Adventure|Animation|Comedy|Crime|Family|Fantasy|Sci-Fi,PG,Universal Pictures,36001940,3885,3887,1 hr 29 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1029001733/,https://www.boxofficemojo.com/release/rl3942942209/
2026-04-14T16:06:15.862Z,success,,2025,38,Tron: Ares,142249983,73161014,51.4,69088969,48.6,"Oct 10, 2025",33241433,73161014,"Oct 10, 2025",Action|Adventure|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,33241433,4000,4000,1 hr 59 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr543904517/,https://www.boxofficemojo.com/release/rl979468289/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2025,39,Bridget Jones: Mad About the Boy,140433351,,,140433351,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2204390149/,
2026-04-14T16:06:15.862Z,success,,2025,40,Ballerina,140201236,58051327,41.4,82149909,58.6,"Jun 6, 2025",24501663,58051327,"Jun 6, 2025",Action|Thriller,R,Lionsgate,24501663,3409,3409,2 hr 4 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1654280709/,https://www.boxofficemojo.com/release/rl965378817/
2026-04-14T16:06:15.862Z,success,,2025,41,Dhurandhar,137246897,19702994,14.4,117543903,85.6,"Dec 5, 2025",1980000,19702994,"Dec 5, 2025",Action|Adventure|Crime|Drama|Thriller,,Moviegoers Entertainment,1980000,391,400,3 hr 34 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3010810629/,https://www.boxofficemojo.com/release/rl2558623745/
2026-04-14T16:06:15.862Z,success,,2025,42,Anaconda,135148320,65098148,48.2,70050172,51.8,"Dec 25, 2025",14502218,65098148,"Dec 25, 2025",Action|Adventure|Comedy,PG-13,Sony Pictures Releasing,14502218,3509,3509,1 hr 39 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2574668549/,https://www.boxofficemojo.com/release/rl2499444737/
2026-04-14T16:06:15.862Z,success,,2025,43,Kokuho,134450911,1119136,0.8,133331775,99.2,"Nov 14, 2025",38797,1119136,,Drama,,GKIDS,38797,2,261,2 hr 55 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr746541829/,https://www.boxofficemojo.com/release/rl3180232705/
2026-04-14T16:06:15.862Z,success,,2025,44,Mickey 17,133542263,46142263,34.6,87400000,65.4,"Mar 7, 2025",19002852,46142263,"Mar 7, 2025",Adventure|Comedy|Fantasy|Sci-Fi,R,Warner Bros.,19002852,3807,3807,2 hr 17 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1317491205/,https://www.boxofficemojo.com/release/rl2465301249/
2026-04-14T16:06:15.862Z,success,,2025,45,Black Phone 2,132248152,77378880,58.5,54869272,41.5,"Oct 17, 2025",27332040,77378880,"Oct 17, 2025",Horror,R,Universal Pictures,27332040,3411,3460,1 hr 54 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1318212101/,https://www.boxofficemojo.com/release/rl2813821697/
2026-04-14T16:06:15.862Z,success,,2025,46,Smurfs,124157356,31075170,25,93082186,75,"Jul 18, 2025",11075090,31075170,"Jul 18, 2025",Adventure|Animation|Comedy|Family|Fantasy|Musical,PG,Paramount Pictures International,11075090,3504,3504,1 hr 29 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1857311237/,https://www.boxofficemojo.com/release/rl3459023617/
2026-04-14T16:06:15.862Z,success,,2025,47,Karate Kid: Legends,117105466,52547391,44.9,64558075,55.1,"May 30, 2025",20302016,52547391,"May 30, 2025",Action|Drama|Family|Sport,PG-13,Sony Pictures Releasing,20302016,3809,3859,1 hr 34 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1786991109/,https://www.boxofficemojo.com/release/rl3470426881/
2026-04-14T16:06:15.862Z,success,,2025,48,Hamnet,106308335,24208900,22.8,82099435,77.2,"Nov 26, 2025",932278,24208900,,Biography|Drama|History|Romance,PG-13,Focus Features,932278,119,1996,2 hr 5 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2222543621/,https://www.boxofficemojo.com/release/rl1421901825/
2026-04-14T16:06:15.862Z,success,,2025,49,Materialists,105649413,36521973,34.6,69127440,65.4,"Jun 13, 2025",11338642,36521973,"Jun 13, 2025",Comedy|Drama|Romance,R,A24,11338642,2844,2844,1 hr 56 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr409228037/,https://www.boxofficemojo.com/release/rl3442638849/
2026-04-14T16:06:15.862Z,success,,2025,50,Downton Abbey: The Grand Finale,103546113,44996590,43.5,58549523,56.5,"Sep 12, 2025",18107405,44996590,"Sep 12, 2025",Drama,PG,Focus Features,18107405,3694,3711,2 hr 3 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2121224965/,https://www.boxofficemojo.com/release/rl1014267905/
2026-04-14T16:06:15.862Z,success,,2025,51,The Accountant 2,103323366,65523366,63.4,37800000,36.6,"Apr 25, 2025",24533959,65523366,"Apr 25, 2025",Action|Crime|Drama|Mystery|Thriller,R,Amazon MGM Studios,24533959,3610,3610,2 hr 12 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr4151923461/,https://www.boxofficemojo.com/release/rl1178501121/
2026-04-14T16:06:15.862Z,success,,2025,52,The Naked Gun,102147396,52647396,51.5,49500000,48.5,"Aug 1, 2025",16805560,52647396,"Aug 1, 2025",Action|Comedy|Crime,PG-13,Paramount Pictures International,16805560,3344,3363,1 hr 25 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr4053029381/,https://www.boxofficemojo.com/release/rl3528753153/
2026-04-14T16:06:15.862Z,success,,2025,53,The Amateur,96000836,40759635,42.5,55241201,57.5,"Apr 11, 2025",14802849,40759635,"Apr 11, 2025",Action|Thriller,PG-13,20th Century Studios,14802849,3400,3400,2 hr 2 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2761904645/,https://www.boxofficemojo.com/release/rl2241364737/
2026-04-14T16:06:15.862Z,success,,2025,54,Regretting You,90452948,48852948,54,41600000,46,"Oct 24, 2025",13687530,48852948,"Oct 24, 2025",Drama|Romance,PG-13,Paramount Pictures International,13687530,3393,3425,1 hr 56 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr4150678277/,https://www.boxofficemojo.com/release/rl4079190017/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2025,55,Buen Camino,90337775,,,90337775,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2658423557/,
2026-04-14T16:06:15.862Z,success,,2025,56,A Working Man,89400711,37000711,41.4,52400000,58.6,"Mar 28, 2025",15510312,37000711,"Mar 28, 2025",Action|Thriller,R,Amazon MGM Studios,15510312,3262,3262,1 hr 56 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr4183839493/,https://www.boxofficemojo.com/release/rl3457581057/
2026-04-14T16:06:15.862Z,success,,2025,57,David,85865995,80382774,93.6,5483221,6.4,"Dec 19, 2025",22000555,80382774,"Dec 19, 2025",Adventure|Animation|Drama|Family|Musical,PG,Angel,22000555,3118,3118,1 hr 49 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2188464901/,https://www.boxofficemojo.com/release/rl1710063617/
2026-04-14T16:06:15.862Z,success,,2025,58,The King of Kings,83539443,60270106,72.1,23269337,27.9,"Apr 11, 2025",19371296,60270106,"Apr 11, 2025",Animation|Biography|Family|Fantasy,PG,Angel,19371296,3200,3535,1 hr 43 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3514454789/,https://www.boxofficemojo.com/release/rl4231757825/
2026-04-14T16:06:15.862Z,success,,2025,59,Gabby's Dollhouse: The Movie,80812764,32011820,39.6,48800944,60.4,"Sep 26, 2025",13697595,32011820,"Sep 26, 2025",Adventure|Animation|Comedy|Family|Fantasy|Musical,G,Universal Pictures,13697595,3500,3507,1 hr 38 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1332368133/,https://www.boxofficemojo.com/release/rl845447169/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2025,60,Cheburashka 2,77710818,,,77710818,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr259281669/,
2026-04-14T16:06:15.862Z,success,,2025,61,The Running Man,69486523,37815641,54.4,31670882,45.6,"Nov 14, 2025",16495564,37815641,"Nov 14, 2025",Action|Adventure|Sci-Fi|Thriller,R,Paramount Pictures International,16495564,3534,3534,2 hr 13 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr4049752837/,https://www.boxofficemojo.com/release/rl2165080065/
2026-04-14T16:06:15.862Z,success,,2025,62,The Monkey,68871071,39724909,57.7,29146162,42.3,"Feb 21, 2025",14014649,39724909,"Feb 21, 2025",Horror,R,Neon,14014649,3200,3227,1 hr 38 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2573488901/,https://www.boxofficemojo.com/release/rl2385608705/
2026-04-14T16:06:15.862Z,success,,2025,63,I Know What You Did Last Summer,64808120,32165634,49.6,32642486,50.4,"Jul 18, 2025",12755359,32165634,"Jul 18, 2025",Horror|Mystery,R,Sony Pictures Releasing,12755359,3206,3206,1 hr 51 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1114198789/,https://www.boxofficemojo.com/release/rl2372632577/
2026-04-14T16:06:15.862Z,success,,2025,64,The Long Walk,62906882,35163573,55.9,27743309,44.1,"Sep 12, 2025",11703621,35163573,"Sep 12, 2025",Horror|Thriller,R,Lionsgate,11703621,2845,2845,1 hr 48 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3095024389/,https://www.boxofficemojo.com/release/rl624590849/
2026-04-14T16:06:15.862Z,success,,2025,65,The Twilight Saga: Eclipse 2025 Re-release,62114499,309013,0.5,61805486,99.5,"Oct 31, 2025",309013,309013,"Oct 31, 2025",Action|Adventure|Drama|Fantasy|Mystery|Romance|Thriller,PG-13,Fathom Entertainment,309013,1503,1503,2 hr 4 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr914182917/,https://www.boxofficemojo.com/release/rl131629057/
2026-04-14T16:06:15.862Z,success,,2025,66,Den of Thieves: Pantera,58371508,36015016,61.7,22356492,38.3,"Jan 10, 2025",15022909,36015016,"Jan 10, 2025",Action|Crime|Drama|Thriller,R,Lionsgate,15022909,3008,3008,2 hr 24 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr979981061/,https://www.boxofficemojo.com/release/rl1416265729/
2026-04-14T16:06:15.862Z,success,,2025,67,Song Sung Blue,57889762,39185290,67.7,18704472,32.3,"Dec 25, 2025",7073630,39185290,"Dec 25, 2025",Biography|Drama|History|Music|Musical,PG-13,Focus Features,7073630,2587,2705,2 hr 12 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2943963909/,https://www.boxofficemojo.com/release/rl1119977473/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2025,68,Manitou's Canoe,57840726,,,57840726,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr645681925/,
2026-04-14T16:06:15.862Z,success,,2025,69,Nuremberg,56832629,14524692,25.6,42307937,74.4,"Nov 7, 2025",3883295,14524692,"Nov 7, 2025",Biography|Drama|History|Thriller|War,PG-13,Sony Pictures Classics,3883295,1802,1830,2 hr 28 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3279049477/,https://www.boxofficemojo.com/release/rl1139048449/
2026-04-14T16:06:15.862Z,success,,2025,70,Star Wars: Episode III - Revenge of the Sith 20th anniversary,55560312,34107714,61.4,21452598,38.6,"Apr 25, 2025",25495049,34107714,"Apr 25, 2025",Action|Adventure|Fantasy|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,25495049,2800,2800,2 hr 20 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1600410373/,https://www.boxofficemojo.com/release/rl2905833473/
2026-04-14T16:06:15.862Z,success,,2025,71,Until Dawn,54105064,20172192,37.3,33932872,62.7,"Apr 25, 2025",8003402,20172192,"Apr 25, 2025",Drama|Horror|Mystery,R,Screen Gems,8003402,3055,3055,1 hr 43 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1264734981/,https://www.boxofficemojo.com/release/rl923893761/
2026-04-14T16:06:15.862Z,success,,2025,72,The Roses,51989385,15298844,29.4,36690541,70.6,"Aug 29, 2025",6265264,15298844,"Aug 29, 2025",Comedy,R,Searchlight Pictures,6265264,2700,2700,1 hr 45 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr360403717/,https://www.boxofficemojo.com/release/rl2537062401/
2026-04-14T16:06:15.862Z,success,,2025,73,One of Them Days,51896264,50054690,96.5,1841574,3.5,"Jan 17, 2025",11807731,50054690,"Jan 17, 2025",Comedy,R,Sony Pictures Releasing,11807731,2675,2675,1 hr 37 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2992853765/,https://www.boxofficemojo.com/release/rl4110974977/
2026-04-14T16:06:15.862Z,success,,2025,74,Taylor Swift: The Official Release Party of a Showgirl,50062774,34062774,68,16000000,32,"Oct 3, 2025",34062774,34062774,"Oct 3, 2025",Music,,AMC Theatres,34062774,3702,3702,1 hr 29 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3631305477/,https://www.boxofficemojo.com/release/rl451575809/
2026-04-14T16:06:15.862Z,success,,2025,75,Flight Risk,48701987,29783527,61.2,18918460,38.8,"Jan 24, 2025",11583488,29783527,"Jan 24, 2025",Action|Crime|Drama|Thriller,R,Lionsgate,11583488,3161,3161,1 hr 31 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr627659525/,https://www.boxofficemojo.com/release/rl1365934081/
2026-04-14T16:06:15.862Z,success,,2025,76,Springsteen: Deliver Me from Nowhere,45240624,22638297,50,22602327,50,"Oct 24, 2025",8887255,22638297,"Oct 24, 2025",Biography|Drama|Music,PG-13,20th Century Studios,8887255,3460,3460,1 hr 59 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1735938821/,https://www.boxofficemojo.com/release/rl717651969/
2026-04-14T16:06:15.862Z,success,,2025,77,Jujutsu Kaisen: Execution,44457030,16583133,37.3,27873897,62.7,"Dec 5, 2025",10084023,16583133,"Dec 5, 2025",Action|Animation|Fantasy,R,GKIDS,10084023,1833,1935,1 hr 27 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1198740229/,https://www.boxofficemojo.com/release/rl4276322305/
2026-04-14T16:06:15.862Z,success,,2025,78,Black Bag,43887905,21474035,48.9,22413870,51.1,"Mar 14, 2025",7607250,21474035,"Mar 14, 2025",Drama|Mystery|Romance|Thriller,R,Focus Features,7607250,2705,2713,1 hr 33 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2020496133/,https://www.boxofficemojo.com/release/rl1400602625/
2026-04-14T16:06:15.862Z,success,,2025,79,Bugonia,43514912,17692390,40.7,25822522,59.3,"Oct 24, 2025",709848,17692390,,Comedy|Crime|Sci-Fi|Thriller,R,Focus Features,709848,17,2043,1 hr 58 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr778654469/,https://www.boxofficemojo.com/release/rl2053799937/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2025,80,The Wizard of the Emerald City,43514205,,,43514205,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3328529157/,
2026-04-14T16:06:15.862Z,success,,2025,81,Nobody 2,43285109,21604985,49.9,21680124,50.1,"Aug 15, 2025",9251190,21604985,"Aug 15, 2025",Action|Comedy|Crime|Thriller,R,Universal Pictures,9251190,3260,3282,1 hr 29 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2389660421/,https://www.boxofficemojo.com/release/rl511016961/
